,ID,Lat,Lng,Bump,Distance(mi),Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Stop,Amenity,Side,Severity,timestamp_x,date,hour,hours_Min,Year,Day,Month,Hour,Weather_Condition,Wind_Chill(F),Precipitation(in),Temperature(F),Humidity(%),Wind_Speed(mph),Visibility(mi),Selected,timestamp_y,description
4023,3016,37.733096,-122.405622,0,0.0,0,0,1,0,0,0,0,0,1,2,2020-02-28 23:44:00,2020-02-28,23,23:44,2020,28,2,23,Cloudy,50.0,0.0,50.0,86.0,14.0,10.0,No,2020-02-28 23:00:00,
4024,3016,37.733096,-122.405622,0,0.0,0,0,1,0,0,0,0,0,1,2,2020-02-28 23:44:00,2020-02-28,23,23:44,2020,28,2,23,Cloudy,50.0,0.0,50.0,86.0,13.0,10.0,No,2020-02-28 23:00:00,
4025,3017,37.761471,-122.48238400000001,0,0.0,1,0,0,0,1,0,0,0,0,2,2018-02-23 07:56:18,2018-02-23,7,07:56,2018,23,2,7,Clear,41.5,,44.1,49.0,4.6,10.0,No,2018-02-23 07:00:00,
4026,3018,37.808498,-122.36685200000001,0,0.01,0,0,0,0,0,0,1,0,1,3,2016-11-07 20:15:21,2016-11-07,20,20:15,2016,7,11,20,Scattered Clouds,,,64.9,75.0,8.1,10.0,No,2016-11-07 20:00:00,
4027,3019,37.73235,-122.4141,0,0.67,0,0,0,0,0,0,0,0,1,2,2016-09-28 08:46:38,2016-09-28,8,08:46,2016,28,9,8,Partly Cloudy,,,60.1,78.0,9.2,10.0,No,2016-09-28 08:00:00,
4028,3019,37.73235,-122.4141,0,0.67,0,0,0,0,0,0,0,0,1,2,2016-09-28 08:46:38,2016-09-28,8,08:46,2016,28,9,8,Partly Cloudy,,,57.0,96.0,4.6,10.0,No,2016-09-28 08:00:00,
4029,3020,37.732166,-122.430733,0,0.0,0,0,0,0,0,0,0,0,1,3,2019-05-24 07:46:51,2019-05-24,7,07:46,2019,24,5,7,Fair,59.0,0.0,59.0,72.0,0.0,10.0,No,2019-05-24 07:00:00,
4030,3021,37.785542,-122.39138,0,0.01,0,0,1,0,0,0,0,0,1,3,2017-03-31 02:08:57,2017-03-31,2,02:08,2017,31,3,2,Clear,,,54.0,66.0,6.9,10.0,No,2017-03-31 02:00:00,
4031,3022,37.80067800000001,-122.42948200000001,0,0.01,1,0,0,0,0,0,0,1,0,2,2016-04-11 11:48:21,2016-04-11,11,11:48,2016,11,4,11,Overcast,,,63.0,60.0,5.8,10.0,No,2016-04-11 11:00:00,
4032,3022,37.80067800000001,-122.42948200000001,0,0.01,1,0,0,0,0,0,0,1,0,2,2016-04-11 11:48:21,2016-04-11,11,11:48,2016,11,4,11,Mostly Cloudy,,,61.0,70.0,8.1,10.0,No,2016-04-11 11:00:00,
4033,3023,37.825462,-122.479152,0,0.324,0,0,0,0,0,0,0,0,1,2,2020-12-31 02:26:00,2020-12-31,2,02:26,2020,31,12,2,Fair,53.0,0.0,53.0,77.0,12.0,8.0,No,2020-12-31 02:00:00,
4034,3024,37.80389,-122.47166999999999,0,0.31,0,0,0,0,0,0,0,0,1,2,2019-01-09 09:04:03,2019-01-09,9,09:04,2019,9,1,9,Overcast,,,57.9,84.0,12.7,10.0,No,2019-01-09 09:00:00,
4035,3025,37.78548,-122.42302,0,0.064,1,0,0,0,0,0,0,1,1,2,2016-06-09 11:59:49,2016-06-09,11,11:59,2016,9,6,11,Overcast,,,62.1,70.0,12.7,10.0,No,2016-06-09 11:00:00,
4036,3025,37.78548,-122.42302,0,0.064,1,0,0,0,0,0,0,1,1,2,2016-06-09 11:59:49,2016-06-09,11,11:59,2016,9,6,11,Mostly Cloudy,,,62.1,67.0,17.3,10.0,No,2016-06-09 11:00:00,
4037,3026,37.75872800000001,-122.39248400000001,0,0.513,0,0,0,0,0,0,0,0,1,3,2018-11-27 16:05:55,2018-11-27,16,16:05,2018,27,11,16,Light Rain,,0.01,59.0,83.0,3.5,1.8,No,2018-11-27 16:00:00,
4038,3027,37.792597,-122.46954699999999,0,0.3389999999999999,0,0,0,0,0,0,0,0,1,2,2020-12-17 06:53:00,2020-12-17,6,06:53,2020,17,12,6,Mostly Cloudy,53.0,0.0,53.0,86.0,10.0,8.0,No,2020-12-17 06:00:00,
4039,3027,37.792597,-122.46954699999999,0,0.3389999999999999,0,0,0,0,0,0,0,0,1,2,2020-12-17 06:53:00,2020-12-17,6,06:53,2020,17,12,6,Cloudy,54.0,0.01,54.0,83.0,16.0,8.0,No,2020-12-17 06:00:00,
4040,3028,37.749294,-122.40426599999999,0,0.0,0,0,0,0,0,0,0,0,1,2,2019-02-06 17:34:58,2019-02-06,17,17:34,2019,6,2,17,Mostly Cloudy,,,52.0,59.0,8.1,10.0,No,2019-02-06 17:00:00,
4041,3029,37.71056,-122.456833,0,0.0,0,0,0,0,0,0,0,0,1,3,2018-10-18 11:48:39,2018-10-18,11,11:48,2018,18,10,11,Clear,,,61.0,72.0,,10.0,No,2018-10-18 11:00:00,
4042,3030,37.80771,-122.36764,0,0.037000000000000005,0,0,0,0,0,0,0,0,1,2,2019-09-03 19:58:45,2019-09-03,19,19:58,2019,3,9,19,Fair,64.0,0.0,64.0,78.0,17.0,10.0,No,2019-09-03 19:00:00,
4043,3031,37.731355,-122.42383600000001,0,0.0,0,0,1,0,0,0,0,0,1,2,2020-02-16 06:31:00,2020-02-16,6,06:31,2020,16,2,6,Mostly Cloudy,52.0,0.0,52.0,80.0,12.0,9.0,No,2020-02-16 06:00:00,
4044,3031,37.731355,-122.42383600000001,0,0.0,0,0,1,0,0,0,0,0,1,2,2020-02-16 06:31:00,2020-02-16,6,06:31,2020,16,2,6,Mostly Cloudy,51.0,0.0,51.0,80.0,12.0,9.0,No,2020-02-16 06:00:00,
4045,3032,37.78247800000001,-122.443317,0,0.0,0,0,0,0,0,0,0,0,0,2,2020-03-12 10:24:00,2020-03-12,10,10:24,2020,12,3,10,Fair,55.0,0.0,55.0,80.0,3.0,9.0,No,2020-03-12 10:00:00,
4046,3033,37.80702,-122.368375,0,0.0,0,0,0,0,0,0,0,0,1,2,2018-02-01 17:57:20,2018-02-01,17,17:57,2018,1,2,17,Mostly Cloudy,,,60.1,64.0,3.5,10.0,No,2018-02-01 17:00:00,
4047,3034,37.722970000000004,-122.4477,0,0.17800000000000002,0,0,0,0,0,0,0,0,1,2,2018-09-05 08:51:22,2018-09-05,8,08:51,2018,5,9,8,Mostly Cloudy,,,61.0,75.0,,10.0,No,2018-09-05 08:00:00,
4048,3034,37.722970000000004,-122.4477,0,0.17800000000000002,0,0,0,0,0,0,0,0,1,2,2018-09-05 08:51:22,2018-09-05,8,08:51,2018,5,9,8,Overcast,,,57.9,81.0,,10.0,No,2018-09-05 08:00:00,
4049,3035,37.726303,-122.44601399999999,0,0.0,0,0,1,0,0,0,0,0,1,3,2019-12-03 15:19:01,2019-12-03,15,15:19,2019,3,12,15,Light Rain,59.0,0.04,59.0,78.0,0.0,8.0,No,2019-12-03 15:00:00,
4050,3035,37.726303,-122.44601399999999,0,0.0,0,0,1,0,0,0,0,0,1,3,2019-12-03 15:19:01,2019-12-03,15,15:19,2019,3,12,15,Cloudy,59.0,0.0,59.0,78.0,0.0,9.0,No,2019-12-03 15:00:00,
4051,3035,37.726303,-122.44601399999999,0,0.0,0,0,1,0,0,0,0,0,1,3,2019-12-03 15:19:01,2019-12-03,15,15:19,2019,3,12,15,Cloudy,57.0,0.0,57.0,83.0,5.0,10.0,No,2019-12-03 15:00:00,
4052,3036,37.808498,-122.36685200000001,0,0.0,0,0,0,0,0,0,1,0,1,3,2016-06-13 05:28:01,2016-06-13,5,05:28,2016,13,6,5,Overcast,,,59.0,75.0,11.5,10.0,No,2016-06-13 05:00:00,
4053,3037,37.765419,-122.40486100000001,0,0.0,0,0,0,0,0,0,0,0,1,2,2020-03-17 06:56:16,2020-03-17,6,06:56,2020,17,3,6,Partly Cloudy,44.0,0.0,44.0,85.0,3.0,10.0,No,2020-03-17 06:00:00,
4054,3038,37.803181,-122.469421,0,0.01,0,0,0,0,0,0,0,0,1,2,2016-11-22 12:06:02,2016-11-22,12,12:06,2016,22,11,12,Mostly Cloudy,,,59.0,72.0,5.8,10.0,No,2016-11-22 12:00:00,
4055,3039,37.710190000000004,-122.39551499999999,0,0.0,0,0,1,0,0,0,0,0,1,2,2019-11-13 06:47:07,2019-11-13,6,06:47,2019,13,11,6,Cloudy,50.0,0.0,50.0,89.0,9.0,9.0,No,2019-11-13 06:00:00,
4056,3040,37.801773,-122.461205,0,0.0,0,0,0,0,0,0,0,0,1,2,2018-06-28 09:58:45,2018-06-28,9,09:58,2018,28,6,9,Partly Cloudy,,,66.0,52.0,15.0,10.0,No,2018-06-28 09:00:00,
4057,3041,37.761818,-122.405869,0,0.0,0,0,1,0,0,0,0,0,1,2,2020-05-15 13:18:01,2020-05-15,13,13:18,2020,15,5,13,Partly Cloudy / Windy,65.0,0.0,65.0,54.0,22.0,10.0,No,2020-05-15 13:00:00,
4058,3041,37.761818,-122.405869,0,0.0,0,0,1,0,0,0,0,0,1,2,2020-05-15 13:18:01,2020-05-15,13,13:18,2020,15,5,13,Fair,69.0,0.0,69.0,57.0,17.0,10.0,No,2020-05-15 13:00:00,
4059,3042,37.724126,-122.40133200000001,0,0.0,0,0,1,0,0,0,0,0,1,2,2018-12-05 19:09:16,2018-12-05,19,19:09,2018,5,12,19,Overcast,,,52.0,77.0,13.8,10.0,No,2018-12-05 19:00:00,
4060,3043,37.733241,-122.41191,0,0.539,0,0,0,0,0,0,0,0,1,2,2020-12-07 17:52:00,2020-12-07,17,17:52,2020,7,12,17,Fair,67.0,0.0,67.0,30.0,0.0,10.0,No,2020-12-07 17:00:00,
4061,3043,37.733241,-122.41191,0,0.539,0,0,0,0,0,0,0,0,1,2,2020-12-07 17:52:00,2020-12-07,17,17:52,2020,7,12,17,Fair,64.0,0.0,64.0,31.0,0.0,10.0,No,2020-12-07 17:00:00,
4062,3044,37.77304,-122.40657,0,0.20800000000000002,0,0,0,0,0,0,0,0,1,2,2018-05-21 13:44:26,2018-05-21,13,13:44,2018,21,5,13,Partly Cloudy,,,63.0,58.0,21.9,10.0,No,2018-05-21 13:00:00,
4063,3045,37.768857000000004,-122.406683,0,0.33,0,0,1,0,0,0,0,0,1,2,2020-11-18 19:30:00,2020-11-18,19,19:30,2020,18,11,19,Fair,56.0,0.0,56.0,80.0,5.0,10.0,No,2020-11-18 19:00:00,
4064,3046,37.808491,-122.36734799999999,0,0.0,0,0,0,0,0,0,1,0,1,3,2020-01-08 07:00:56,2020-01-08,7,07:00,2020,8,1,7,Partly Cloudy,50.0,0.0,50.0,86.0,5.0,10.0,No,2020-01-08 07:00:00,
4065,3046,37.808491,-122.36734799999999,0,0.0,0,0,0,0,0,0,1,0,1,3,2020-01-08 07:00:56,2020-01-08,7,07:00,2020,8,1,7,Patches of Fog,47.0,0.0,47.0,93.0,0.0,7.0,No,2020-01-08 07:00:00,
4066,3047,37.774399,-122.406204,0,0.0,0,0,0,0,0,0,0,0,1,3,2019-02-25 03:41:54,2019-02-25,3,03:41,2019,25,2,3,Overcast,,,50.0,77.0,10.4,10.0,No,2019-02-25 03:00:00,
4067,3048,37.808253,-122.366974,0,0.0,0,0,1,0,0,0,1,0,1,2,2020-06-18 12:32:00,2020-06-18,12,12:32,2020,18,6,12,Fair,85.0,0.0,85.0,23.0,8.0,10.0,No,2020-06-18 12:00:00,
4068,3049,37.736782,-122.407547,0,0.2300000041719999,0,0,0,0,0,0,0,0,1,3,2018-08-08 15:15:08,2018-08-08,15,15:15,2018,8,8,15,Partly Cloudy,,,66.0,60.0,21.9,10.0,No,2018-08-08 15:00:00,
4069,3049,37.736782,-122.407547,0,0.2300000041719999,0,0,0,0,0,0,0,0,1,3,2018-08-08 15:15:08,2018-08-08,15,15:15,2018,8,8,15,Partly Cloudy,,,64.9,63.0,23.0,10.0,No,2018-08-08 15:00:00,
4070,3050,37.748791,-122.40400700000001,0,0.0,0,0,0,0,0,0,0,0,1,2,2017-12-28 00:13:56,2017-12-28,0,00:13,2017,28,12,0,Clear,,,50.0,83.0,,10.0,No,2017-12-28 00:00:00,
4071,3051,37.808321,-122.36702,0,2.106,0,0,1,0,0,0,1,0,1,2,2020-11-07 22:51:00,2020-11-07,22,22:51,2020,7,11,22,Mostly Cloudy,57.0,0.0,57.0,62.0,16.0,10.0,No,2020-11-07 22:00:00,
4072,3052,37.787040999999995,-122.41826599999999,0,0.0,0,0,0,0,0,0,0,1,0,2,2020-11-25 06:23:18,2020-11-25,6,06:23,2020,25,11,6,Partly Cloudy,54.0,0.0,54.0,80.0,0.0,10.0,No,2020-11-25 06:00:00,
4073,3053,37.73007,-122.43918000000001,0,0.377,0,0,0,0,0,0,0,0,1,2,2016-05-12 18:32:54,2016-05-12,18,18:32,2016,12,5,18,Scattered Clouds,,,59.0,81.0,24.2,10.0,No,2016-05-12 18:00:00,
4074,3053,37.73007,-122.43918000000001,0,0.377,0,0,0,0,0,0,0,0,1,2,2016-05-12 18:32:54,2016-05-12,18,18:32,2016,12,5,18,Scattered Clouds,,,61.0,67.0,17.3,10.0,No,2016-05-12 18:00:00,
4075,3054,37.753547999999995,-122.403062,0,0.0,0,0,0,0,0,0,0,0,1,2,2017-08-01 16:37:04,2017-08-01,16,16:37,2017,1,8,16,Partly Cloudy,,,68.0,59.0,21.9,10.0,No,2017-08-01 16:00:00,
4076,3054,37.753547999999995,-122.403062,0,0.0,0,0,0,0,0,0,0,0,1,2,2017-08-01 16:37:04,2017-08-01,16,16:37,2017,1,8,16,Partly Cloudy,,,71.1,63.0,15.0,10.0,No,2017-08-01 16:00:00,
4077,3055,37.77091400000001,-122.405721,0,0.0,0,0,0,0,0,0,0,0,1,2,2019-09-07 03:34:00,2019-09-07,3,03:34,2019,7,9,3,Cloudy,62.0,0.0,62.0,80.0,15.0,10.0,No,2019-09-07 03:00:00,
4078,3055,37.77091400000001,-122.405721,0,0.0,0,0,0,0,0,0,0,0,1,2,2019-09-07 03:34:00,2019-09-07,3,03:34,2019,7,9,3,Cloudy,61.0,0.0,61.0,83.0,15.0,10.0,No,2019-09-07 03:00:00,
4079,3056,37.765236,-122.404898,0,0.596,0,0,0,0,0,0,0,0,1,2,2020-12-10 19:13:00,2020-12-10,19,19:13,2020,10,12,19,Fair / Windy,54.0,0.0,54.0,72.0,22.0,10.0,No,2020-12-10 19:00:00,
4080,3056,37.765236,-122.404898,0,0.596,0,0,0,0,0,0,0,0,1,2,2020-12-10 19:13:00,2020-12-10,19,19:13,2020,10,12,19,Fair,51.0,0.0,51.0,74.0,3.0,10.0,No,2020-12-10 19:00:00,
4081,3057,37.803779999999996,-122.469788,0,0.5600000023839999,0,0,0,0,0,0,0,0,1,3,2019-02-18 09:06:37,2019-02-18,9,09:06,2019,18,2,9,Clear,,,48.0,42.0,3.5,10.0,No,2019-02-18 09:00:00,
4082,3058,37.775098,-122.406847,0,0.0,0,0,0,0,0,0,0,0,1,2,2019-10-09 18:53:00,2019-10-09,18,18:53,2019,9,10,18,Fair,61.0,0.0,61.0,52.0,20.0,10.0,No,2019-10-09 18:00:00,
4083,3059,37.772948,-122.40655,0,0.0,0,0,0,0,0,0,0,0,1,2,2019-09-27 18:05:00,2019-09-27,18,18:05,2019,27,9,18,Mostly Cloudy,61.0,0.0,61.0,67.0,20.0,10.0,No,2019-09-27 18:00:00,
4084,3059,37.772948,-122.40655,0,0.0,0,0,0,0,0,0,0,0,1,2,2019-09-27 18:05:00,2019-09-27,18,18:05,2019,27,9,18,Cloudy,60.0,0.0,60.0,75.0,16.0,10.0,No,2019-09-27 18:00:00,
4085,3060,37.720795,-122.400209,0,0.0,0,0,1,0,0,0,0,0,1,2,2019-10-27 19:44:00,2019-10-27,19,19:44,2019,27,10,19,Fair / Windy,65.0,0.0,65.0,36.0,22.0,10.0,No,2019-10-27 19:00:00,
4086,3060,37.720795,-122.400209,0,0.0,0,0,1,0,0,0,0,0,1,2,2019-10-27 19:44:00,2019-10-27,19,19:44,2019,27,10,19,Fair / Windy,64.0,0.0,64.0,37.0,22.0,10.0,No,2019-10-27 19:00:00,
4087,3061,37.734257,-122.40648700000001,0,0.0,0,0,0,0,0,0,0,0,0,2,2019-01-05 02:15:23,2019-01-05,2,02:15,2019,5,1,2,Mostly Cloudy,,,50.0,80.0,13.8,10.0,No,2019-01-05 02:00:00,
4088,3062,37.765971,-122.40486100000001,0,0.546,0,0,0,0,0,0,0,0,1,2,2020-12-07 17:04:30,2020-12-07,17,17:04,2020,7,12,17,Fair,67.0,0.0,67.0,30.0,0.0,10.0,No,2020-12-07 17:00:00,
4089,3062,37.765971,-122.40486100000001,0,0.546,0,0,0,0,0,0,0,0,1,2,2020-12-07 17:04:30,2020-12-07,17,17:04,2020,7,12,17,Fair,64.0,0.0,64.0,31.0,0.0,10.0,No,2020-12-07 17:00:00,
4090,3063,37.808495,-122.367325,0,0.0,0,0,0,0,0,0,1,0,1,2,2020-09-30 16:28:03,2020-09-30,16,16:28,2020,30,9,16,Smoke,81.0,0.0,81.0,50.0,8.0,6.0,No,2020-09-30 16:00:00,
4091,3064,37.765283000000004,-122.404835,0,0.0,0,0,0,0,0,0,0,0,1,2,2020-03-13 20:03:00,2020-03-13,20,20:03,2020,13,3,20,Partly Cloudy,54.0,0.0,54.0,66.0,14.0,10.0,No,2020-03-13 20:00:00,
4092,3065,37.767719,-122.39640800000001,0,0.0,0,0,0,0,0,0,0,0,1,2,2020-12-17 04:11:43,2020-12-17,4,04:11,2020,17,12,4,Mostly Cloudy,57.0,0.0,57.0,83.0,16.0,9.0,No,2020-12-17 04:00:00,
4093,3066,37.761818,-122.40586100000002,0,0.0,0,0,1,0,0,0,0,0,1,2,2017-06-23 14:18:09,2017-06-23,14,14:18,2017,23,6,14,Partly Cloudy,,,72.0,64.0,18.4,10.0,No,2017-06-23 14:00:00,
4094,3067,37.762676,-122.40522800000001,0,0.0,0,0,0,0,0,0,0,0,1,2,2019-12-26 23:55:33,2019-12-26,23,23:55,2019,26,12,23,Fair,36.0,0.0,40.0,83.0,6.0,10.0,No,2019-12-26 23:00:00,
4095,3068,37.770184,-122.418777,0,0.0,0,0,0,0,0,0,0,0,1,2,2019-11-11 00:07:09,2019-11-11,0,00:07,2019,11,11,0,Fair,53.0,0.0,53.0,83.0,3.0,10.0,No,2019-11-11 00:00:00,
4096,3069,37.808253,-122.366974,0,0.0,0,0,1,0,0,0,1,0,1,2,2020-07-30 14:58:00,2020-07-30,14,14:58,2020,30,7,14,Fair,71.0,0.0,71.0,57.0,14.0,10.0,No,2020-07-30 14:00:00,
4097,3070,37.754446,-122.403147,0,0.322,0,0,0,0,0,0,0,0,1,2,2017-08-29 07:43:40,2017-08-29,7,07:43,2017,29,8,7,Overcast,,,59.0,93.0,6.9,7.0,No,2017-08-29 07:00:00,
4098,3071,37.78699,-122.389859,0,0.0,0,0,0,0,0,0,0,0,1,2,2020-04-29 16:47:00,2020-04-29,16,16:47,2020,29,4,16,Mostly Cloudy,63.0,0.0,63.0,72.0,15.0,10.0,No,2020-04-29 16:00:00,
4099,3072,37.723620000000004,-122.40133999999999,0,0.136,0,0,0,0,0,0,0,0,1,2,2017-11-29 08:36:23,2017-11-29,8,08:36,2017,29,11,8,Clear,,,55.9,80.0,3.5,10.0,No,2017-11-29 08:00:00,
4100,3073,37.784259999999996,-122.393204,0,1.80999994278,0,0,0,0,0,0,0,0,1,3,2017-09-19 19:21:47,2017-09-19,19,19:21,2017,19,9,19,Partly Cloudy,,,68.0,61.0,12.7,10.0,No,2017-09-19 19:00:00,
4101,3074,37.772948,-122.40655,0,0.0,0,0,0,0,0,0,0,0,1,2,2019-09-24 20:15:00,2019-09-24,20,20:15,2019,24,9,20,Partly Cloudy,78.0,0.0,78.0,32.0,8.0,10.0,No,2019-09-24 20:00:00,
4102,3074,37.772948,-122.40655,0,0.0,0,0,0,0,0,0,0,0,1,2,2019-09-24 20:15:00,2019-09-24,20,20:15,2019,24,9,20,Fair,74.0,0.0,74.0,50.0,0.0,10.0,No,2019-09-24 20:00:00,
4103,3075,37.77848,-122.40061000000001,0,0.36200000000000004,0,0,0,0,0,0,0,0,1,3,2018-11-27 15:47:55,2018-11-27,15,15:47,2018,27,11,15,Light Rain,,0.0,59.0,83.0,3.5,5.0,No,2018-11-27 15:00:00,
4104,3075,37.77848,-122.40061000000001,0,0.36200000000000004,0,0,0,0,0,0,0,0,1,3,2018-11-27 15:47:55,2018-11-27,15,15:47,2018,27,11,15,Overcast,,0.0,57.9,87.0,10.4,6.0,No,2018-11-27 15:00:00,
4105,3076,37.747536,-122.42024199999999,0,0.0,0,0,0,0,0,0,0,1,1,2,2016-07-02 16:13:01,2016-07-02,16,16:13,2016,2,7,16,Partly Cloudy,,,72.0,51.0,8.1,10.0,No,2016-07-02 16:00:00,
4106,3077,37.774399,-122.406204,0,0.0,0,0,0,0,0,0,0,0,1,3,2019-01-26 21:13:30,2019-01-26,21,21:13,2019,26,1,21,Scattered Clouds,,,55.9,69.0,3.5,10.0,No,2019-01-26 21:00:00,
4107,3078,37.78699,-122.389859,0,0.0,0,0,0,0,0,0,0,0,1,2,2020-02-11 11:24:00,2020-02-11,11,11:24,2020,11,2,11,Fair,69.0,0.0,69.0,24.0,6.0,10.0,No,2020-02-11 11:00:00,
4108,3079,37.761353,-122.39263899999999,0,0.0,0,0,0,0,0,0,0,0,1,3,2020-05-01 16:23:44,2020-05-01,16,16:23,2020,1,5,16,Fair / Windy,67.0,0.0,67.0,45.0,22.0,10.0,No,2020-05-01 16:00:00,
4109,3079,37.761353,-122.39263899999999,0,0.0,0,0,0,0,0,0,0,0,1,3,2020-05-01 16:23:44,2020-05-01,16,16:23,2020,1,5,16,Fair,71.0,0.0,71.0,45.0,17.0,10.0,No,2020-05-01 16:00:00,
4110,3080,37.769943,-122.417801,0,0.0,0,0,0,0,0,0,1,0,1,2,2018-06-05 08:03:29,2018-06-05,8,08:03,2018,5,6,8,Partly Cloudy,,,57.0,67.0,19.6,10.0,No,2018-06-05 08:00:00,
4111,3081,37.778090999999996,-122.401176,0,0.0,0,0,0,0,0,0,0,0,1,3,2018-05-02 17:54:21,2018-05-02,17,17:54,2018,2,5,17,Partly Cloudy,,,57.9,72.0,6.9,8.0,No,2018-05-02 17:00:00,
4112,3082,37.759823,-122.39225800000001,0,0.0,0,0,0,0,0,0,0,0,1,3,2018-04-06 15:27:59,2018-04-06,15,15:27,2018,6,4,15,Light Rain,,0.05,61.0,100.0,17.3,1.8,No,2018-04-06 15:00:00,
4113,3083,37.72659,-122.44577,0,0.046,0,0,1,0,0,0,0,0,1,2,2020-06-02 15:41:00,2020-06-02,15,15:41,2020,2,6,15,Partly Cloudy / Windy,84.0,0.0,84.0,32.0,23.0,10.0,No,2020-06-02 15:00:00,
4114,3084,37.73007,-122.43918000000001,0,0.857,0,0,0,0,0,0,0,0,1,1,2020-04-05 10:58:37,2020-04-05,10,10:58,2020,5,4,10,Light Rain,53.0,0.11,53.0,83.0,10.0,4.0,No,2020-04-05 10:00:00,
4115,3084,37.73007,-122.43918000000001,0,0.857,0,0,0,0,0,0,0,0,1,1,2020-04-05 10:58:37,2020-04-05,10,10:58,2020,5,4,10,Rain,53.0,0.09,53.0,86.0,15.0,4.0,No,2020-04-05 10:00:00,
4116,3084,37.73007,-122.43918000000001,0,0.857,0,0,0,0,0,0,0,0,1,1,2020-04-05 10:58:37,2020-04-05,10,10:58,2020,5,4,10,Light Rain,50.0,0.15,50.0,89.0,8.0,3.0,No,2020-04-05 10:00:00,
4117,3084,37.73007,-122.43918000000001,0,0.857,0,0,0,0,0,0,0,0,1,1,2020-04-05 10:58:37,2020-04-05,10,10:58,2020,5,4,10,Rain,53.0,0.19,53.0,86.0,12.0,4.0,No,2020-04-05 10:00:00,
4118,3085,37.782742,-122.39551499999999,0,0.0,0,0,0,0,0,0,0,0,1,3,2017-08-16 12:32:45,2017-08-16,12,12:32,2017,16,8,12,Clear,,,68.0,68.0,8.1,9.0,No,2017-08-16 12:00:00,
4119,3086,37.767423,-122.395522,0,0.036000000000000004,0,0,0,0,1,0,0,0,1,2,2016-10-14 14:25:33,2016-10-14,14,14:25,2016,14,10,14,Overcast,,,64.0,93.0,6.9,6.0,No,2016-10-14 14:00:00,
4120,3087,37.764621999999996,-122.40545700000001,0,0.0,0,0,0,0,0,0,0,0,0,2,2020-08-20 14:34:39,2020-08-20,14,14:34,2020,20,8,14,Fair / Windy,73.0,0.0,73.0,53.0,23.0,10.0,No,2020-08-20 14:00:00,
4121,3087,37.764621999999996,-122.40545700000001,0,0.0,0,0,0,0,0,0,0,0,0,2,2020-08-20 14:34:39,2020-08-20,14,14:34,2020,20,8,14,Fair / Windy,73.0,0.0,73.0,53.0,26.0,10.0,No,2020-08-20 14:00:00,
4122,3088,37.81117800000001,-122.364005,0,0.0,0,0,0,0,0,0,0,0,1,2,2020-01-09 04:42:00,2020-01-09,4,04:42,2020,9,1,4,Rain,51.0,0.03,51.0,92.0,13.0,8.0,No,2020-01-09 04:00:00,
4123,3089,37.71029,-122.46565,0,0.455,0,0,0,0,0,0,0,0,1,2,2018-10-23 14:21:47,2018-10-23,14,14:21,2018,23,10,14,Mostly Cloudy,,,64.0,56.0,9.2,10.0,No,2018-10-23 14:00:00,
4124,3090,37.81053,-122.36464,0,0.0,0,0,1,0,0,0,0,0,1,1,2020-04-01 09:32:46,2020-04-01,9,09:32,2020,1,4,9,Fair,55.0,0.0,55.0,64.0,0.0,10.0,No,2020-04-01 09:00:00,
4125,3090,37.81053,-122.36464,0,0.0,0,0,1,0,0,0,0,0,1,1,2020-04-01 09:32:46,2020-04-01,9,09:32,2020,1,4,9,Fair,57.0,0.0,57.0,47.0,9.0,10.0,No,2020-04-01 09:00:00,
4126,3091,37.814097,-122.47793899999999,0,0.484,0,0,0,0,0,0,0,0,1,2,2018-08-14 17:43:54,2018-08-14,17,17:43,2018,14,8,17,Mostly Cloudy,,,64.0,73.0,16.1,10.0,No,2018-08-14 17:00:00,
4127,3091,37.814097,-122.47793899999999,0,0.484,0,0,0,0,0,0,0,0,1,2,2018-08-14 17:43:54,2018-08-14,17,17:43,2018,14,8,17,Scattered Clouds,,,64.9,75.0,17.3,10.0,No,2018-08-14 17:00:00,
4128,3092,37.73032,-122.404099,0,0.01,0,0,0,0,0,0,0,0,1,2,2017-01-05 21:33:45,2017-01-05,21,21:33,2017,5,1,21,Clear,,,48.0,52.0,13.8,10.0,No,2017-01-05 21:00:00,
4129,3092,37.73032,-122.404099,0,0.01,0,0,0,0,0,0,0,0,1,2,2017-01-05 21:33:45,2017-01-05,21,21:33,2017,5,1,21,Clear,41.0,,46.0,56.0,10.4,10.0,No,2017-01-05 21:00:00,
4130,3093,37.724007,-122.401474,0,0.0,0,0,1,0,0,0,0,0,1,2,2018-11-22 01:14:17,2018-11-22,1,01:14,2018,22,11,1,Mostly Cloudy,,,57.9,81.0,4.6,10.0,No,2018-11-22 01:00:00,
4131,3094,37.77295,-122.40657,0,0.0,0,0,0,0,0,0,0,0,1,2,2019-10-01 07:48:00,2019-10-01,7,07:48,2019,1,10,7,Fair,54.0,0.0,54.0,75.0,6.0,10.0,No,2019-10-01 07:00:00,
4132,3094,37.77295,-122.40657,0,0.0,0,0,0,0,0,0,0,0,1,2,2019-10-01 07:48:00,2019-10-01,7,07:48,2019,1,10,7,Fair,52.0,0.0,52.0,74.0,6.0,10.0,No,2019-10-01 07:00:00,
4133,3095,37.773496,-122.441566,0,0.0,0,0,0,0,0,0,0,1,0,2,2020-03-02 17:40:00,2020-03-02,17,17:40,2020,2,3,17,Partly Cloudy,67.0,0.0,67.0,36.0,14.0,10.0,No,2020-03-02 17:00:00,
